,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
546,Scarpe Sportive,47.0,Uomo,PUMA,VOLTAIC EVO  - Scarpe da corsa su strada - navy black almost apricot,55.95,80.0,https://www.zalando.it/puma-voltaic-evo-scarpe-da-trail-running-navy-black-almost-apricot-pu115c005-k11.html?size=47,VOLTAIC EVO,scarpe da corsa su strada,navy black almost apricot
547,Scarpe Sportive,47.0,Uomo,ASICS,GAME - Scarpe da padel - grey blue/energy aqua,75.99,89.99,https://www.zalando.it/asics-game-scarpe-da-padel-grey-blueenergy-aqua-as142a17b-k12.html?size=47,GAME,scarpe da padel,grey blue/energy aqua
548,Scarpe Sportive,47.0,Uomo,ASICS,GEL CHALLENGER - da tennis per terra battuta - white,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-clay-da-tennis-per-terra-battuta-white-as142a10e-a11.html?size=47,GEL CHALLENGER,da tennis per terra battuta,white
549,Scarpe Sportive,47.0,Uomo,PUMA,EASY RIDER MIX - Scarpe da camminata - white clyde royal,99.99,99.99,https://www.zalando.it/puma-easy-rider-unisex-sneakers-basse-white-clyde-royal-pu115o0tz-a15.html?size=47,EASY RIDER MIX,scarpe da camminata,white clyde royal
550,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE DAICHI 9 - Scarpe da trail running - red,149.99,149.99,https://www.zalando.it/mizuno-wave-daichi-9-scarpe-da-trail-running-red-m2742a0l2-g11.html?size=47,WAVE DAICHI 9,scarpe da trail running,red
551,Scarpe Sportive,47.0,Uomo,NEW BALANCE,TEKELA MAGIA FG V4 - Scarpe da calcetto con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-tekela-magia-fg-v4-scarpe-da-calcetto-con-tacchetti-black-red-ne244a01h-q11.html?size=47,TEKELA MAGIA FG V4,scarpe da calcetto con tacchetti,black red
552,Scarpe Sportive,47.0,Uomo,UNDER ARMOUR,CHARGED COMMIT TR 4 - Scarpe da allenamento - anthracite/steel/ether blue,72.49,84.99,https://www.zalando.it/under-armour-charged-commit-tr-4-scarpe-da-allenamento-anthracitesteelether-blue-un242a0l9-q13.html?size=47,CHARGED COMMIT TR 4,scarpe da allenamento,anthracite/steel/ether blue
553,Scarpe Sportive,47.0,Uomo,ASICS,PATRIOT 13 - Scarpe da corsa su strada - black/carrier grey,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-running-neutre-blackcarrier-grey-as142a0zv-q12.html?size=47,PATRIOT 13,scarpe da corsa su strada,black/carrier grey
554,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE INSPIRE 21 - Scarpe da corsa su strada - black/silver/metallic gray,159.99,159.99,https://www.zalando.it/mizuno-wave-inspire-21-scarpe-da-corsa-su-strada-blacksilvermetallic-gray-m2742a0l1-q11.html?size=47,WAVE INSPIRE 21,scarpe da corsa su strada,black/silver/metallic gray
555,Scarpe Sportive,47.0,Uomo,PUMA,ULTRA 5 MATCH FG/AG - Scarpe da calcetto con tacchetti - black/white,50.99,84.99,https://www.zalando.it/puma-ultra-5-match-fgag-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1sx-q11.html?size=47,ULTRA 5 MATCH FG/AG,scarpe da calcetto con tacchetti,black/white
556,Scarpe Sportive,47.0,Uomo,ASICS,GAME FF - Scarpe da tennis per tutte le superfici - white saxon green,75.99,89.99,https://www.zalando.it/asics-game-scarpe-da-tennis-per-tutte-le-superfici-white-saxon-green-as142a17e-a12.html?size=47,GAME FF,scarpe da tennis per tutte le superfici,white saxon green
557,Scarpe Sportive,47.0,Uomo,PUMA,ANZARUN LITE - Scarpe da corsa su strada - white,43.95,55.0,https://www.zalando.it/puma-anzarun-lite-unisex-scarpe-da-fitness-white-pu144a07j-a11.html?size=47,ANZARUN LITE,scarpe da corsa su strada,white
558,Scarpe Sportive,47.0,Uomo,PUMA,ELIMINATE TURBO - Scarpe da pallamano - white/bluemazing,101.99,119.99,https://www.zalando.it/puma-eliminate-turbo-scarpe-da-pallamano-whitebluemazing-pu142a1u7-a11.html?size=47,ELIMINATE TURBO,scarpe da pallamano,white/bluemazing
559,Scarpe Sportive,47.0,Uomo,PUMA,ACCELERATE TURBO - Scarpe da pallamano - glowing red/white/dark crimson/ black,87.99,109.99,https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-glowing-redwhitedark-crimson-black-pu142a1xc-g11.html?size=47,ACCELERATE TURBO,scarpe da pallamano,glowing red/white/dark crimson/ black
560,Scarpe Sportive,47.0,Uomo,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - greyish purple/nova orange,135.99,159.99,https://www.zalando.it/asics-gel-resolution-x-clay-da-tennis-per-terra-battuta-greyish-purplenova-orange-as142a17a-i11.html?size=47,GEL resolution x clay,da tennis per terra battuta,greyish purple/nova orange
561,Scarpe Sportive,47.0,Uomo,PUMA,SOLARSTRIKE III - Scarpe da pallamano - white/blue horizon,71.99,89.99,https://www.zalando.it/puma-solarstrike-iii-scarpe-da-pallamano-whiteblue-horizon-pu142a1t8-a11.html?size=47,SOLARSTRIKE III,scarpe da pallamano,white/blue horizon
562,Scarpe Sportive,47.0,Uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black,100.0,100.0,https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-black-un242a0mg-q14.html?size=47,INFINITE,scarpe da corsa su strada,black
563,Scarpe Sportive,47.0,Uomo,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - white/black,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a10b-a11.html?size=47,GEL challenger 14,Scarpe da tennis per tutte le superfici,white/black
564,Scarpe Sportive,47.0,Uomo,UNDER ARMOUR,PHANTOM 4 UNISEX - Scarpe da corsa su strada - white / black / distant gray,129.99,129.99,https://www.zalando.it/under-armour-phantom-4-scarpe-da-corsa-su-strada-white-black-distant-gray-un244a028-a12.html?size=47,PHANTOM 4 UNISEX,scarpe da corsa su strada,white / black / distant gray
565,Scarpe Sportive,47.0,Uomo,PUMA,ULTRA 5 ULTIMATE - Scarpe da calcetto con tacchetti - lack/silver/bright aqua,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-fg-scarpe-da-calcetto-con-tacchetti-lacksilverbright-aqua-pu142a1wi-q11.html?size=47,ULTRA 5 ULTIMATE,scarpe da calcetto con tacchetti,lack/silver/bright aqua
566,Scarpe Sportive,47.0,Uomo,PUMA,RETALIATE 3 - Scarpe da corsa su strada - black cool dark gray,55.95,70.0,https://www.zalando.it/puma-retaliate-scarpe-da-corsa-su-strada-black-cool-dark-gray-pu115o0wk-q14.html?size=47,RETALIATE 3,scarpe da corsa su strada,black cool dark gray
567,Scarpe Sportive,47.0,Uomo,PUMA,ULTRA 5 ULTIMATE MXSG - Scarpe da calcio con tacchetti - black/silver/bright aqua,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-blacksilverbright-aqua-pu142a1w9-q11.html?size=47,ULTRA 5 ULTIMATE MXSG,scarpe da calcio con tacchetti,black/silver/bright aqua
568,Scarpe Sportive,47.0,Uomo,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - puma white-puma black,44.95,75.0,https://www.zalando.it/puma-softride-enzo-5-unisex-scarpe-da-allenamento-puma-white-puma-black-pu144a0cn-a11.html?size=47,SOFTRIDE ENZO 5,scarpe da allenamento,puma white-puma black
569,Scarpe Sportive,47.0,Uomo,PUMA,ULTRA 5 MATCH MXSG - Scarpe da calcio con tacchetti - white/black/glowing red,50.99,84.99,https://www.zalando.it/puma-ultra-5-match-mxsg-scarpe-da-calcio-con-tacchetti-whiteblackglowing-red-pu142a1wa-a11.html?size=47,ULTRA 5 MATCH MXSG,scarpe da calcio con tacchetti,white/black/glowing red
570,Scarpe Sportive,47.0,Uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - glowing red/white/red fire,175.99,219.99,https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-glowing-redwhitered-fire-pu142a1wb-g11.html?size=47,KING ULTIMATE MXSG,scarpe da calcio con tacchetti,glowing red/white/red fire
571,Scarpe Sportive,47.0,Uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - black/white/glowing red,179.95,229.95,https://www.zalando.it/puma-future-8-ultimate-fg-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1w1-q11.html?size=47,FUTURE 8 ULTIMATE,scarpe da calcetto con tacchetti,black/white/glowing red
572,Scarpe Sportive,47.0,Uomo,NEW BALANCE,TWO - Scarpe da basket - passion fruit,129.99,129.99,https://www.zalando.it/new-balance-two-scarpe-da-basket-passion-fruit-ne242a0om-i11.html?size=47,TWO,scarpe da basket,passion fruit
573,Scarpe Sportive,47.0,Uomo,PUMA,X-CELL NOVA FS ULTRA - Scarpe da corsa su strada - black-heat fire,59.95,80.0,https://www.zalando.it/puma-x-cell-nova-fs-ultra-scarpe-da-corsa-su-strada-black-heat-fire-pu144a0cu-q12.html?size=47,X cell nova fs ultra,Scarpe da corsa su strada,black-heat fire
574,Scarpe Sportive,47.0,Uomo,PUMA,RETALIATE 3 - Scarpe da corsa su strada - for all time red black,59.95,75.0,https://www.zalando.it/puma-retaliate-scarpe-da-corsa-stabili-for-all-time-red-black-pu115o0wk-g11.html?size=47,RETALIATE 3,scarpe da corsa su strada,for all time red black
575,Scarpe Sportive,47.0,Uomo,ASICS,SOLUTION SPEED FF 3 CLAY - da tennis per terra battuta - shocking orange black,150.0,150.0,https://www.zalando.it/asics-sneakers-basse-shocking-orange-black-as112p007-h11.html?size=47,SOLUTION SPEED FF 3 CLAY,da tennis per terra battuta,shocking orange black
576,Scarpe Sportive,47.0,Uomo,NEW BALANCE,FURON PRO FG V8 - Scarpa da rugby - white grey,150.0,150.0,https://www.zalando.it/new-balance-sneakers-basse-white-grey-ne244a01l-a11.html?size=47,FURON PRO FG V8,scarpa da rugby,white grey
577,Scarpe Sportive,47.0,Uomo,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - white/black,159.99,159.99,https://www.zalando.it/asics-gel-resolution-x-clay-da-tennis-per-terra-battuta-whiteblack-as142a17a-a11.html?size=47,GEL resolution x clay,da tennis per terra battuta,white/black
578,Scarpe Sportive,47.0,Uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - navy/white/feather gray,63.99,79.99,https://www.zalando.it/puma-pwr-hybrid-tr-unisex-scarpe-da-allenamento-navywhitefeather-gray-pu144a0cq-k11.html?size=47,PWR HYBRID TR UNISEX,scarpe da allenamento,navy/white/feather gray
579,Scarpe Sportive,47.0,Uomo,PUMA,KING ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - feather gray/electric lime/white/flat light gray,219.95,219.95,https://www.zalando.it/puma-king-ultimate-forever-scarpe-da-calcetto-con-tacchetti-feather-grayelectric-limewhiteflat-light-gray-pu142a1wp-a11.html?size=47,KING ULTIMATE FOREVER,scarpe da calcetto con tacchetti,feather gray/electric lime/white/flat light gray
580,Scarpe Sportive,47.0,Uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - black/white/gold,64.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-blackwhitegold-pu115o0nn-q12.html?size=47,CAVEN 2.0 UNISEX,scarpe da basket,black/white/gold
581,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE STEALTH NEO 2 - Scarpe da pallamano - neo lime/black/splish splash,143.99,169.99,https://www.zalando.it/mizuno-wave-stealth-neo-2-scarpe-da-pallamano-neo-limeblacksplish-splash-m2742a0if-m11.html?size=47,WAVE STEALTH NEO 2,scarpe da pallamano,neo lime/black/splish splash
582,Scarpe Sportive,47.0,Uomo,ASICS,METARISE 2 - Scarpe da pallamano - white/indigo fog,224.99,249.99,https://www.zalando.it/asics-metarise-2-scarpe-da-pallamano-whiteindigo-fog-as142a17g-a11.html?size=47,METARISE 2,scarpe da pallamano,white/indigo fog
583,Scarpe Sportive,47.0,Uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/rose quartz/gold,64.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whiterose-quartzgold-pu115o0nn-a24.html?size=47,CAVEN 2.0 UNISEX,scarpe da basket,white/rose quartz/gold
584,Scarpe Sportive,47.0,Uomo,PUMA,AXELION REFRESH - Scarpe da corsa su strada - navy inky blue dark jasper,80.0,80.0,https://www.zalando.it/puma-axelion-refresh-sneakers-basse-navy-inky-blue-dark-jasper-pu112o0ia-k11.html?size=47,AXELION REFRESH,scarpe da corsa su strada,navy inky blue dark jasper
585,Scarpe Sportive,47.0,Uomo,PUMA,ANZARUN LITE - Scarpe da corsa su strada - black/white,54.99,54.99,https://www.zalando.it/puma-anzarun-lite-scarpe-da-fitness-blackwhite-pu144a07j-q11.html?size=47,ANZARUN LITE,scarpe da corsa su strada,black/white
586,Scarpe Sportive,47.0,Uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - cool light gray black white,51.95,65.0,https://www.zalando.it/puma-caven-sneakers-basse-cool-light-gray-black-white-pu115o0nn-a26.html?size=47,CAVEN 2.0 UNISEX,scarpe da basket,cool light gray black white
587,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE MOMENTUM 3 - Scarpe da pallavolo - white/bellwether blue/bel air blue,135.99,169.99,https://www.zalando.it/mizuno-wave-momentum-3-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0gs-a14.html?size=47,WAVE MOMENTUM 3,scarpe da pallavolo,white/bellwether blue/bel air blue
588,Scarpe Sportive,47.0,Uomo,JOMA,SCREEN - Scarpe da pallamano - black/white,64.99,64.99,https://www.zalando.it/joma-scarpe-da-pallamano-blackwhite-j3342a0l5-q11.html?size=47,SCREEN,scarpe da pallamano,black/white
589,Scarpe Sportive,47.0,Uomo,ASICS,GEL-DEDICATE 8 CLAY - da tennis per terra battuta - indigo fog/white,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-clay-da-tennis-per-terra-battuta-indigo-fogwhite-as142a10s-k12.html?size=47,GEL dedicate 8 clay,da tennis per terra battuta,indigo fog/white
590,Scarpe Sportive,47.0,Uomo,PUMA GOLF,ROYALE - Scarpe da golf - white slate sky ash gray,179.99,179.99,https://www.zalando.it/puma-golf-royale-scarpe-da-golf-white-slate-sky-ash-gray-pu542a040-a11.html?size=47,ROYALE,scarpe da golf,white slate sky ash gray
591,Scarpe Sportive,47.0,Uomo,PUMA,ULTRA 5 ULTIMATE MG  - Scarpe da calcetto con tacchetti - white- black-glowing red,230.0,230.0,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-white-black-glowing-red-pu144a0do-a11.html?size=47,ULTRA 5 ULTIMATE MG,scarpe da calcetto con tacchetti,white- black-glowing red
592,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE EXCEED LIGHT 2 - Scarpe da tennis per tutte le superfici - white/mint/blue,111.99,124.99,https://www.zalando.it/mizuno-wave-exceed-light-2-scarpe-da-tennis-per-tutte-le-superfici-whitemintblue-m2742a0go-a11.html?size=47,WAVE EXCEED LIGHT 2,scarpe da tennis per tutte le superfici,white/mint/blue
593,Scarpe Sportive,47.0,Uomo,ASICS,GEL-RESOLUTION X - Scarpe da tennis per tutte le superfici - white/black,159.99,159.99,https://www.zalando.it/asics-gel-resolution-x-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a178-a11.html?size=47,GEL resolution x,Scarpe da tennis per tutte le superfici,white/black
594,Scarpe Sportive,47.0,Uomo,PUMA,PROSPECT UNISEX - Scarpe da allenamento - loden green/black/green glare,55.99,69.99,https://www.zalando.it/puma-prospect-unisex-scarpe-da-allenamento-loden-greenblackgreen-glare-pu144a0bz-m11.html?size=47,PROSPECT UNISEX,scarpe da allenamento,loden green/black/green glare
595,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE MIRAGE 5 UNISEX - Scarpe da pallamano - mint/black/blue,127.99,159.99,https://www.zalando.it/mizuno-sneakers-basse-mintblackblue-m2744a00q-m11.html?size=47,WAVE MIRAGE 5 UNISEX,scarpe da pallamano,mint/black/blue
596,Scarpe Sportive,47.0,Uomo,PUMA,AVANT RUGBY - Scarpa da rugby - green glare  black galactic gray,85.0,85.0,https://www.zalando.it/puma-avant-scarpa-da-rugby-green-glare-black-galactic-gray-pu142a22o-m11.html?size=47,AVANT RUGBY,scarpa da rugby,green glare  black galactic gray
597,Scarpe Sportive,47.0,Uomo,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - black,85.0,85.0,https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-black-un242a0ov-q11.html?size=47,CHARGED ROGUE 5,scarpe da corsa su strada,black
598,Scarpe Sportive,47.0,Uomo,PUMA GOLF,FUSION CLASSIC - Scarpe da golf - white,139.99,139.99,https://www.zalando.it/puma-golf-fusion-classic-scarpe-da-golf-white-pu542a037-a11.html?size=47,FUSION CLASSIC,scarpe da golf,white
599,Scarpe Sportive,47.0,Uomo,PUMA,MB.04 PHOENIX - Scarpe da basket - red/orange glow/fluro orange/purple glimmer,124.99,124.99,https://www.zalando.it/puma-mb04-phoenix-scarpe-da-basket-redorange-glowfluro-orangepurple-glimmer-pu142a1xp-g11.html?size=47,MB.04 PHOENIX,scarpe da basket,red/orange glow/fluro orange/purple glimmer
600,Scarpe Sportive,47.0,Uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white deeva peach galactic gray,45.95,65.0,https://www.zalando.it/puma-caven-20-sneakers-basse-white-deeva-peach-galactic-gray-pu115o0nn-a19.html?size=47,CAVEN 2.0 UNISEX,scarpe da basket,white deeva peach galactic gray
601,Scarpe Sportive,47.0,Uomo,PUMA,AXELION REFRESH - Scarpe da corsa su strada - black/cool dark gray,80.0,80.0,https://www.zalando.it/puma-sneakers-basse-blackcool-dark-gray-pu112o0ia-q11.html?size=47,AXELION REFRESH,scarpe da corsa su strada,black/cool dark gray
602,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - mint/black/blue,134.99,149.99,https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-mintblackblue-m2744a00p-m11.html?size=47,WAVE LUMINOUS 3,scarpe da pallavolo,mint/black/blue
603,Scarpe Sportive,47.0,Uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - white/distant gray/black,139.99,139.99,https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-whitedistant-grayblack-un242a0lb-a11.html?size=47,REIGN 6,scarpe da allenamento,white/distant gray/black
604,Scarpe Sportive,47.0,Uomo,PUMA,KING ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - white- silver,184.76,219.95,https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-white-silver-pu142a1ul-a12.html?size=47,KING ULTIMATE FG/AG,scarpe da calcetto con tacchetti,white- silver
605,Scarpe Sportive,47.0,Uomo,ASICS,GEL-DEDICATE 8 CLAY - da tennis per terra battuta - white/saxon green,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-clay-da-tennis-per-terra-battuta-whitesaxon-green-as142a10s-a12.html?size=47,GEL dedicate 8 clay,da tennis per terra battuta,white/saxon green
606,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE ENFORCE TOUR ALLCOURT - Scarpe da tennis per tutte le superfici - white neo mint vintage indigo,127.99,159.99,https://www.zalando.it/mizuno-wave-enforce-tour-allcourt-scarpe-da-tennis-per-tutte-le-superfici-white-neo-mint-vintage-indigo-m2742a0ld-a11.html?size=47,WAVE ENFORCE TOUR ALLCOURT,scarpe da tennis per tutte le superfici,white neo mint vintage indigo
607,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE LIGHTNING Z8 MID - Scarpe da pallavolo - white/bellwether blue/bel air blue,135.99,169.99,https://www.zalando.it/mizuno-wave-lightning-z8-mid-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0ho-a13.html?size=47,WAVE LIGHTNING Z8 MID,scarpe da pallavolo,white/bellwether blue/bel air blue
608,Scarpe Sportive,47.0,Uomo,PUMA,FUTURE 8 PRO MG - Scarpe da calcetto con tacchetti - black/white/glowing red,83.99,139.99,https://www.zalando.it/puma-future-8-pro-mg-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1x0-q11.html?size=47,FUTURE 8 PRO MG,scarpe da calcetto con tacchetti,black/white/glowing red
609,Scarpe Sportive,47.0,Uomo,PUMA,FUTURE 7 MATCH FG/AG - Scarpe da calcetto con tacchetti - sunset glow/black/sun stream,75.56,89.95,https://www.zalando.it/puma-future-7-match-fgag-scarpe-da-calcetto-con-tacchetti-sunset-glowblacksun-stream-pu142a1q8-h11.html?size=47,FUTURE 7 MATCH FG/AG,scarpe da calcetto con tacchetti,sunset glow/black/sun stream
610,Scarpe Sportive,47.0,Uomo,MIZUNO,WAVE LIGHTNING NEO 3 - Scarpe da pallavolo - mint/black/blue,161.99,179.99,https://www.zalando.it/mizuno-wave-lightning-neo-3-scarpe-da-pallavolo-mintblackblue-m2744a00n-m11.html?size=47,WAVE LIGHTNING NEO 3,scarpe da pallavolo,mint/black/blue
611,Scarpe Sportive,47.0,Uomo,ASICS,GAME FF - Scarpe da tennis per tutte le superfici - white/black,89.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a17e-a11.html?size=47,GAME FF,scarpe da tennis per tutte le superfici,white/black
612,Scarpe Sportive,47.0,Uomo,ASICS,NETBURNER BALLISTIC 3 - Scarpe da pallavolo - white/indigo fog,116.99,129.99,https://www.zalando.it/asics-netburner-ballistic-3-scarpe-da-pallavolo-whiteindigo-fog-as142a0z9-a14.html?size=47,NETBURNER BALLISTIC 3,scarpe da pallavolo,white/indigo fog
613,Scarpe Sportive,47.0,Uomo,ASICS,GAME CLAY - da tennis per terra battuta - indigo fog/nova orange,75.99,89.99,https://www.zalando.it/asics-game-ff-clay-da-tennis-per-terra-battuta-indigo-fognova-orange-as142a17h-k11.html?size=47,GAME CLAY,da tennis per terra battuta,indigo fog/nova orange
614,Scarpe Sportive,47.0,Uomo,PUMA,ULTRA 5 PRO - Scarpe da calcetto con tacchetti - white/black/glowing red,83.99,139.99,https://www.zalando.it/puma-ultra-5-pro-fgag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1wv-a11.html?size=47,ULTRA 5 PRO,scarpe da calcetto con tacchetti,white/black/glowing red
615,Scarpe Sportive,47.0,Uomo,ASICS,GEL-TACTIC 12 - Scarpe da pallavolo - white/black,98.99,109.99,https://www.zalando.it/asics-scarpe-da-pallavolo-whiteblack-as142a10q-a11.html?size=47,GEL tactic 12,Scarpe da pallavolo,white/black
616,Scarpe Sportive,47.0,Uomo,ASICS,SCOUT 3 - Scarpe da trail running - midnight/light blue,64.99,64.99,https://www.zalando.it/asics-scout-3-scarpe-da-trail-running-midnightlight-blue-as142a11a-k14.html?size=47,SCOUT 3,scarpe da trail running,midnight/light blue
617,Scarpe Sportive,47.0,Uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/dark myrtle/black,64.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whitedark-myrtleblack-pu115o0nn-a29.html?size=47,CAVEN 2.0 UNISEX,scarpe da basket,white/dark myrtle/black
618,Scarpe Sportive,47.0,Uomo,ASICS,PATRIOT 13 - Scarpe da corsa su strada - schwarz,64.99,64.99,https://www.zalando.it/asics-lauf-patriot-13-scarpe-running-neutre-schwarz-as142a0zv-q11.html?size=47,PATRIOT 13,scarpe da corsa su strada,schwarz
619,Scarpe Sportive,47.0,Uomo,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - downpour gray/midnight navy/hyper green,139.99,199.99,https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-downpour-graymidnight-navyhyper-green-un244a02f-c11.html?size=47,REIGN LIFTER UNISEX,scarpe da allenamento,downpour gray/midnight navy/hyper green
620,Scarpe Sportive,47.0,Uomo,UNDER ARMOUR,FUTR X ELITE - Scarpe da basket - andromeda purple,150.0,150.0,https://www.zalando.it/under-armour-sneakers-alte-andromeda-purple-un244a03j-i11.html?size=47,FUTR X ELITE,scarpe da basket,andromeda purple
621,Scarpe Sportive,47.0,Uomo,ASICS,SKY ELITE FF 3 - Scarpe da pallavolo - white/nova orange,143.99,159.99,https://www.zalando.it/asics-sky-elite-ff-3-scarpe-da-pallavolo-whitenova-orange-as142a15a-a13.html?size=47,SKY ELITE FF 3,scarpe da pallavolo,white/nova orange
622,Scarpe Sportive,47.0,Uomo,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - black shocking orange,160.0,160.0,https://www.zalando.it/asics-sneakers-basse-black-shocking-orange-as112p005-q11.html?size=47,GEL resolution x clay,da tennis per terra battuta,black shocking orange
623,Scarpe Sportive,47.0,Uomo,ASICS,BEYOND  - Scarpe da pallamano - white/midnight,107.99,119.99,https://www.zalando.it/asics-beyond-scarpe-da-pallamano-whitemidnight-as142a10n-a14.html?size=47,BEYOND,scarpe da pallamano,white/midnight
624,Scarpe Sportive,47.0,Uomo,ASICS,GEL-CHALLENGER 14  - Scarpe da padel - metropolis/energy aqua,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-padel-metropolisenergy-aqua-as142a10c-c11.html?size=47,GEL challenger 14,Scarpe da padel,metropolis/energy aqua
